Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A
1623.74976,36.406517,2710.11597,60.1291656,2481.13867,23.4603882,2792.56104,3197.02637,2417.75513,3754.56812,1879.19141,2263.39111,1402.23499,30.6725502,1775.39587,106.334686,2702.09302,62.8113747,2677.85791,44.2743301,2252.20923,3875.85156,1906.63342,1313.30493,1382.20789,128.602982,1084.14893,86.9393311,2495.39624,8.13007355,2619.87451,17.9052353,877.487671,5512.59521
1579.88074,55.4323196,2787.37549,64.6591187,2148.37793,43.3325768,2854.64526,2905.45215,2189.89844,1578.74817,1998.38879,5066.40674,1273.05981,25.3200531,2356.68433,159.335144,2898.64551,336.933136,2052.04492,26.9770622,1904.83337,3829.00244,1775.13367,2520.83545,1292.95593,78.0224762,1110.56567,57.3039055,2578.63989,11.0387802,2325.91626,13.4944916,956.04657,4957.08008
1601.51721,40.6503677,2761.25659,44.1193581,2593.61279,40.4119492,2805.30444,3013.18164,2123.80884,3019.49976,2021.94458,4663.24072,1399.23096,26.9651413,1976.50195,234.162811,3090.78687,207.340714,2155.07739,27.012825,2158.36768,3833.59204,1309.43054,1980.84119,549.840942,85.8545303,1035.70227,53.7991524,2370.08325,42.5934792,2269.74487,26.7505646,1001.23883,5070.74609
1492.4884,41.0676003,2593.07617,44.4293022,2516.77026,55.038929,2805.73364,2958.6792,2869.26025,2383.8877,1947.87976,5781.63867,1374.66187,11.8255615,1654.89917,141.28685,2745.12769,144.338608,1935.38672,24.4379044,2313.6377,3603.7207,1785.39758,2639.87769,1477.92102,95.331665,1140.24878,66.6260681,2194.91724,30.2791595,2310.22827,6.19888306,849.664185,3820.49072
1571.04736,67.782402,2363.63403,90.7778778,2591.51465,68.2473145,1945.78174,2415.06104,2560.38916,3681.46899,1622.78418,5057.29932,1440.62036,26.345253,1451.84998,121.057037,3361.20117,278.759003,2528.27417,30.6844711,2010.51233,3812.45605,1824.92737,1863.59888,1405.22717,85.4373016,1199.63879,62.1914864,2517.24731,20.1702118,2200.53198,18.0959702,887.620422,6625.54492
2019.15503,34.2488289,1468.14587,43.797493,2978.80176,71.7878342,2715.87378,2944.56494,2284.09766,3941.73853,1760.99536,5278.25342,2311.3252,25.1173973,2241.98096,153.8992,1374.76917,134.038925,2071.95288,35.3097916,1281.41638,4145.59863,1807.27246,2282.96509,1240.46802,64.6948853,6.29425049,110.74543,2606.05811,46.5631485,2547.3833,4.41074371,996.267822,5256.24756
1472.79504,57.6734543,2565.45532,57.0058823,2306.68774,26.8220901,2620.04126,3304.92261,2369.08203,3252.99512,1872.47986,3637.03955,1365.67358,15.0084496,1831.09045,170.910355,2649.11646,162.279602,2381.61084,29.9811363,1767.05127,4481.2085,1337.15869,2187.04932,1281.22571,84.2809677,1111.68628,53.858757,2451.12183,19.5622444,2290.16553,31.3997269,938.272461,6235.93311
1562.72644,54.0852547,2289.77197,157.427795,2749.26416,62.5967979,2100.08618,2650.89282,1748.65723,3430.93872,1440.90649,4169.24951,1244.44958,28.4552574,2182.72217,99.4682312,2862.7395,208.520889,2271.74756,53.7753105,2186.78711,3725.12329,1514.38708,2378.97632,1310.90881,44.8107719,1088.91724,74.3985138,2443.08716,8.5234642,2307.86792,5.13792038,925.540894,5753.08789
2111.44678,33.7839127,2946.31714,98.7887421,2457.69019,55.706501,2410.84106,2243.2207,2822.13696,3012.02539,2148.46143,5948.96094,1569.02075,12.7315521,1862.6571,153.219696,3126.06104,179.779526,2232.93311,53.8110733,2070.28394,3993.94043,1655.63818,1767.51611,1397.02563,96.9290771,1112.69946,56.4455986,2479.33862,3.58819962,2404.9043,23.2219696,901.436829,5877.49463
1499.18799,26.5717506,2539.4082,84.1021576,2480.16113,84.1736755,1951.96863,2256.70337,2402.46069,3366.375,1784.40808,4669.3208,1265.96692,12.0043755,1869.90503,97.6443329,3229.62988,287.139404,2801.25146,67.150589,2353.17944,3966.67725,1972.77075,2270.54346,1409.6499,71.2871552,956.559204,42.8199768,2512.49072,34.6422195,2511.97803,6.22272491,1041.23352,4739.78516
1520.3833,26.5359879,2863.35938,48.5897064,2163.86328,39.7801399,2503.72876,2678.34668,2390.81372,3426.75439,1715.49316,5622.93506,1236.67712,23.8895416,1979.89941,62.9663467,3425.51465,296.342377,2160.15576,61.0113144,1990.92627,4060.91211,1674.02026,2094.1853,1362.37146,107.681747,1063.37073,79.8821411,2188.40845,37.0144844,2454.90063,12.4692917,998.103638,5976.74854
1683.17554,64.8856201,2541.36328,58.3291054,2877.87915,55.6230545,1889.71753,3113.75854,2113.31836,3523.302,1950.57397,4904.84229,1247.79944,9.7155571,1922.64319,110.447403,3001.71387,236.117844,2162.88574,56.1714172,1855.00378,3908.28857,1630.66382,2169.08447,1540.07678,44.8942184,1049.76892,65.4816589,2446.68726,48.6969948,2378.49951,14.936924,1047.99268,5359.11328
2133.25024,15.0561333,3072.58374,71.5255737,2540.77905,45.8955765,2473.64038,3103.125,2401.4353,2564.38257,2207.98242,6335.604,1241.60046,5.34057617,2006.54272,128.412247,3264.70142,310.373291,2113.02051,22.5663185,2082.81274,3831.39844,1918.54236,2429.75952,1296.6991,75.7813416,1129.96106,62.5133514,2408.77856,22.4232674,2428.81787,12.0162964,906.789307,5852.53223
1589.91809,26.9174576,2791.35693,50.4851341,2449.03564,50.9977341,2357.72144,2656.63867,2328.0144,2990.87769,1622.22388,5111.53955,1328.45642,25.510788,1754.05737,110.423569,3201.81836,220.453735,2400.39819,27.9188156,1851.77332,3334.76074,1662.69543,2010.17859,1503.00269,84.1856003,1079.15405,62.3703003,2795.50562,27.5492668,2147.74609,20.3490257,906.47937,5207.00195
1834.57141,19.6695328,2706.73047,78.2966614,2462.93555,52.022934,2604.05542,2982.54492,2711.95166,3530.10889,1685.01135,5791.46143,1298.85669,29.2301178,1700.44897,87.3804092,2010.05933,224.339966,1997.56616,38.5761261,1848.11353,505.614288,1671.46924,2066.11157,1427.91272,50.0798225,1136.81555,62.1199608,2121.83008,12.4931335,2226.00708,37.3363495,984.239563,6505.83496
2183.27051,47.2187996,2724.0752,67.4128571,1899.45703,53.1792641,1911.68787,2880.33496,2547.56201,3362.36963,1987.65991,6458.96191,1227.92725,23.7584114,2491.87939,88.0002975,2656.84131,654.613953,2725.45825,71.4898071,1965.01013,3998.8042,1620.08997,2122.43799,1294.30298,62.2272491,1044.94092,45.1803207,2221.84668,18.4178352,2114.40332,6.711483,889.289368,6177.37793
1695.97864,19.1807747,2733.55249,63.5266304,2593.63647,60.236454,3077.70972,3590.21436,2366.93628,3670.33472,2168.44092,5977.88086,1271.40283,18.8350677,1854.34814,101.196762,2804.36279,211.763382,1700.13904,41.3298607,2345.64551,4264.56934,1690.35193,1164.40063,1232.36182,100.755692,1113.62939,78.7377319,2151.16748,41.9616699,2321.57715,16.7608261,1011.69348,5253.7085
1725.28027,13.6137009,2646.00513,57.721138,2542.86523,55.9210777,2143.68115,2497.91138,2411.66357,3075.15869,1999.66431,269.234192,1554.56067,27.2154808,1616.59717,77.9390335,3370.29688,332.593933,2217.72192,48.2916832,2010.46472,3496.69458,1682.8418,2152.56226,1441.24036,70.5957413,1175.08179,66.6022339,2161.87231,26.2975693,2075.49341,4.66108322,1011.95575,5471.45605
2069.2229,25.9757042,2593.86304,86.4148102,2773.73779,43.296814,2440.84595,1760.28015,1902.50879,2694.07031,1608.20483,3224.38477,1235.36584,8.46385956,1720.89343,124.09687,2995.82471,105.464462,2266.49048,38.6953354,1941.99084,3805.30347,2071.17798,2963.25684,1390.19495,69.9996948,1078.33142,70.5838165,2121.93726,37.8131866,2200.13867,22.3398209,1029.53906,5805.79053
1742.61328,41.3298607,2595.34131,71.5136566,2395.04565,89.3473663,2496.93384,2615.28491,2199.82861,2804.44629,2100.65845,6624.28125,1533.0553,9.56058502,1602.92383,130.963318,3050.42261,170.624252,2191.04297,12.922287,1985.81213,2356.35034,1468.84912,2684.85547,1325.08276,60.6894493,1062.26208,73.4567642,2035.17676,18.2151794,2744.79395,29.0870667,1028.87158,4088.96216
2395.52271,34.5468521,2887.76147,148.761276,2330.30322,22.5782394,2871.65649,3000.08057,2408.58789,3162.89673,1689.17175,4717.06396,1501.27417,12.5169754,1691.49634,149.238113,3038.57324,235.664841,2094.2688,8.30888748,2021.30078,3727.25732,2114.10522,3166.99731,1259.20776,79.7271729,1152.53931,64.9213791,2398.18091,24.7120857,2124.91748,21.1238861,929.880127,5519.25879
1485.27625,33.9150429,3015.70898,96.2853394,2437.93726,78.3562622,2526.10449,2819.52612,2494.2041,3158.4502,1716.26807,4277.90869,1525.79541,25.4273415,1636.8866,121.247772,2794.02734,229.275223,2166.44995,67.8896942,1970.24341,3746.7002,1941.08484,2633.02319,1363.44434,95.7131348,1203.33435,54.4071198,2341.85449,8.49962234,2447.29517,10.8242035,952.947144,5374.07422
1556.95679,13.6256218,2483.28442,55.7422638,2413.41602,53.3223152,2617.06104,2911.32935,2669.77539,4313.55225,2411.11523,6107.87891,1346.4093,45.311451,1609.87378,154.17337,2618.08643,128.960602,2252.36426,6.29425049,2284.96802,3324.05566,1411.37842,2024.80554,1302.81445,105.166435,1175.1532,350.010406,2602.30298,48.0532646,2174.2583,24.5809555,1023.28064,6130.36133
2134.5376,14.6389008,2342.00952,59.2470169,2622.15137,63.8604164,2667.61768,3087.44897,2045.77441,3188.9082,1592.58838,6107.23486,1254.17712,15.1157379,2155.70923,160.145752,2989.17285,224.137299,1842.90405,81.4914703,2093.7085,3525.38818,1907.3606,2435.33838,1347.51794,114.142899,1124.37012,70.1785126,2183.91406,27.6088715,2299.80957,24.8551369,1067.8053,5938.8042
1687.06177,43.964386,2631.90259,63.5623932,2557.73071,61.4523888,2746.09326,4665.49414,2633.57153,3219.11572,1945.0426,4399.32324,1406.83655,6.19888306,1688.90955,197.637085,3078.854,172.793869,2662.08643,42.450428,2086.74658,3587.98511,2031.20703,2335.5127,1353.53809,83.8398895,1075.48242,81.8848572,2411.35352,15.8667564,2432.60864,8.5234642,1048.64832,5624.67578
1528.7876,26.9412994,2498.69824,54.9197197,2470.33838,48.4585762,2259.31396,3084.3855,2863.47876,3681.25439,1975.89392,4222.07129,1441.97937,35.3932381,1600.1582,118.875504,3132.15259,136.482712,2176.36816,44.8584557,1866.00684,3382.84961,1037.50232,2220.58301,1441.31189,83.3511353,1379.28723,51.4030457,2688.58667,26.7267227,2317.07104,10.8242035,916.099548,5046.7373
1584.05298,47.0519066,3029.44189,119.876862,2594.73315,45.8955765,2496.70752,2218.58032,2351.53442,2846.33643,1916.57544,5418.40771,1296.5321,5.68628311,1621.72314,99.7662506,2452.80273,65.5293427,1996.49329,19.0973282,1862.74048,553.774841,1887.01147,2672.85107,1303.11255,59.8549843,1226.2583,62.8590584,2246.40381,47.5168228,2433.06152,13.0414963,905.82373,5323.875
1601.09998,17.5476074,2600.61035,67.8658447,3161.54956,83.3392181,2495.87305,2897.29834,2239.97827,3594.7561,2793.88428,1172.47107,1907.0625,22.0179558,1976.57349,135.779388,2908.33716,321.376312,1913.40442,24.1160393,1667.5592,3950.97729,1825.14185,2157.41406,1269.88892,62.9663467,1194.63208,53.0958176,2582.09717,14.3885612,2778.22021,25.4034996,908.386719,5955.46973
1470.4585,14.2216682,3284.74048,80.8834991,2558.79175,86.2836838,2349.94897,2513.84985,2082.63403,3080.66602,2008.91492,5837.20215,1424.87292,40.1616096,1808.63147,129.914276,3028.83398,213.897232,1865.8877,33.8435173,1918.6377,3211.41479,1901.84119,2608.8833,1311.27832,75.805191,1152.67041,91.1474228,2278.56641,53.191185,2168.16675,17.0111656,924.110413,5381.01172
2196.65771,27.0843506,2683.42505,74.5534897,2496.42139,16.3912773,2290.3562,2377.53394,2690.76831,3240.12036,1845.81274,4848.96875,1350.68896,11.3964081,2168.14282,172.352783,3030.88428,146.222107,2279.10278,19.6814537,1995.67078,3711.30713,1988.66125,2227.38989,1453.82886,67.0075378,1082.02698,47.0638275,2148.91431,14.5435333,2144.5752,3.20672989,831.758972,6054.87842
1735.85413,42.2239304,2778.73267,45.5021858,2294.25439,51.5937805,2401.87646,2756.91748,2513.07495,4493.80859,1614.30835,4339.50439,1510.88232,19.4430351,1669.35925,169.241425,2797.67505,230.30043,2455.1272,40.3165817,2115.47607,4809.9873,1796.66284,1527.96509,1232.21875,119.554993,1182.66345,70.2142715,2891.65967,46.6823578,2118.36108,26.9651413,1041.71033,5291.48584
2126.94409,54.5024872,3031.75439,73.5878906,2784.20459,52.1540642,2593.88696,2585.85205,1830.36328,2961.19458,1768.32678,5254.60254,1386.11792,5.3524971,2267.53955,171.458725,2567.44629,392.687317,2276.82593,19.8960304,1991.15271,3768.68237,1738.63171,1565.64709,1490.85522,84.9842987,1015.92542,42.0570374,2377.23584,60.3079796,2280.86719,47.1591949,838.303589,5682.12256
2124.39307,6.53266907,2685.15356,84.197525,2412.31909,73.1110535,2710.69995,3206.24121,2189.81494,2880.6687,1940.78687,5419.73096,1270.48486,34.4753265,1543.56958,146.722794,2406.22754,184.190277,2109.61108,28.0499458,2005.26709,3336.56079,1719.52246,2069.53296,1347.92334,76.8899918,1000.26129,69.9281693,2524.22095,32.3176384,2204.19165,30.4579735,926.840332,1797.83105
2016.90198,47.0757484,2604.21045,51.3315201,2420.33008,62.5252724,2272.41504,2586.25757,2492.64233,3641.53394,1067.60266,1227.71265,1216.44739,10.6453896,2123.51074,102.448463,2971.21997,202.45314,1781.57092,21.1834908,2112.53174,4230.07031,1715.13562,2467.65625,1313.63867,41.8543816,1150.04773,48.160553,2129.12549,38.0754471,2099.03711,4.50611115,841.605652,5767.45264
1527.85779,42.6411629,2564.83545,63.2405281,2666.41382,85.7949219,2543.03223,2667.78467,2365.77979,3281.84375,1564.19275,3995.50195,1577.01965,26.1545181,1500.99988,73.9932098,2985.10791,265.264526,2255.77344,40.6503677,1920.3186,3415.0957,1849.24597,2100.46777,1369.07104,74.4819641,1159.93018,62.7875328,2505.00439,28.2049179,2142.50098,22.8762627,973.546509,5465.61475
1700.85425,34.403801,3025.36499,97.19133,2390.69458,37.3244286,2383.19629,2950.03662,2510.26147,3603.10083,2282.40479,5218.98291,1423.00134,29.9930573,1966.28564,177.097321,2781.02148,225.007538,1895.68994,32.4368477,2045.60754,3835.3562,1645.49353,2050.88843,1231.80151,60.7013702,1062.63159,53.3342361,2462.17261,37.1932983,2263.78442,22.7451324,868.964172,6137.44238
1475.66797,27.8353691,3273.05786,66.0538635,2276.73047,44.7154045,2266.55005,2741.5752,2754.37842,3412.38965,1810.45532,1656.66345,1428.53259,14.75811,2040.39807,125.861168,3391.64746,144.98233,2048.05127,27.0605087,1678.45483,4105.32959,1914.42969,2302.1936,1430.65454,92.7686691,1034.2002,47.2426414,2404.02222,30.6963921,2603.66211,20.2417374,979.24469,5267.97754
1903.51013,18.3224678,2799.05786,90.2175903,2888.63184,61.6908073,2330.48193,2234.4231,2245.48584,4052.91309,1278.79382,3540.3728,1476.68127,31.8288803,1898.4198,138.592712,2071.65479,170.767303,2662.74219,47.4572182,2283.40625,3564.79883,1919.25769,1638.28137,1567.69751,113.713745,1167.72656,63.0497932,2528.30981,29.0393829,2387.8335,25.7134438,911.164307,5811.38135
1963.28162,29.7784805,2610.99341,80.871582,2177.17896,46.2770462,2761.55469,2831.66162,2469.71851,3811.45483,1477.63489,3418.02832,1495.86206,8.76188278,1673.23352,81.5629959,3288.80542,198.173523,2199.37573,71.7759094,2221.70361,3688.91943,1161.59912,2472.1145,1360.54749,82.3140106,1014.73334,74.1004944,2035.92773,23.8656998,2525.34155,7.85589218,983.035583,4656.00488
1603.47229,34.3322754,2606.7854,110.888481,2457.51147,60.1887703,2512.87231,3251.74341,2517.39014,3829.70581,1670.7301,4454.54102,1188.69543,27.692318,1615.07129,89.9434052,3220.61768,246.965881,2436.74512,49.5910645,1858.90198,4319.70361,1979.55371,1969.21826,1444.26819,89.7169113,1117.50366,61.1782074,2524.80518,17.9767609,2102.36304,21.1000443,913.15509,5997.08545
1630.90234,16.0813332,2695.01221,56.3979149,2229.14209,21.5053558,2310.82446,2742.40967,1967.16785,2909.2312,2203.1189,1614.68982,1265.04895,4.92334366,1841.72388,199.93782,3228.24707,321.650513,2098.11914,43.0226326,1699.55493,1342.45154,1648.04456,1877.30786,1277.61365,70.941452,1220.11902,71.4302063,2486.55078,15.7952309,2168.05933,49.9844551,1039.17126,6049.07275
1586.92603,32.0196152,2782.95288,992.655762,2940.07056,42.8438187,2235.26953,2807.54565,2688.89673,2136.13501,1665.60413,4402.81641,1366.25769,10.4188919,1759.80334,152.194504,1604.77161,22.649765,1968.84875,4.35113907,1917.97021,3528.84521,1544.17749,2342.02148,1270.89026,60.6656075,1197.34998,67.615509,2128.00513,48.0294228,2501.63086,22.3398209,848.341003,5187.24902
1757.00183,30.9467316,2998.62622,44.6438789,2543.93823,44.1789627,2471.08936,2711.08154,2612.88892,5066.68066,2075.43384,2828.32373,1372.08704,31.9361687,1691.99707,118.720535,3692.85352,333.61911,2203.82202,29.6711922,2028.19104,3863.96655,1748.90759,2077.7583,1436.45996,46.3485718,1103.43689,53.9302826,2084.25513,28.35989,2477.28833,23.0073929,1016.86719,5536.19873
1648.36646,27.525425,2493.07153,62.5610352,2694.26099,52.3209572,2841.04346,3306.34106,2042.16248,2504.95679,1511.70496,4452.33594,1358.3302,24.2114067,1588.49951,122.129913,3068.75708,165.271759,2289.927,50.4016876,2367.23413,3499.50781,1899.55237,2233.93433,1267.05176,59.1278076,1066.55359,62.4537468,1896.76282,25.6419182,2242.41016,21.3027,984.609131,6277.62061
1983.36841,39.4105911,2436.54248,31.9123268,2616.72729,66.2088394,2446.07935,2740.76465,3040.71899,3904.93872,1755.80981,3522.64648,1443.54102,7.14063644,1842.40344,204.002853,2824.36621,279.593475,2317.13062,52.9766083,2191.99658,3588.23535,1663.83984,2800.79834,1314.22278,65.5055084,1174.83142,52.5712967,2173.20923,26.7267227,2426.17139,21.2550163,960.946106,5181.89648
2338.6001,23.6034393,2417.29028,46.5750694,2839.29102,40.1496887,2784.74097,2776.69434,1752.49573,3096.27051,3139.15015,10929.7393,1179.02759,18.0125237,2054.98926,84.3286514,3047.10864,240.015991,2339.89966,46.1697578,2324.05664,3370.80957,2052.021,1054.76379,1255.95337,85.270401,1092.2074,88.6440277,2197.82593,32.1865082,2772.64111,6.33001328,1048.21924,6466.62695
1570.42737,48.1843948,2536.80933,43.7617302,2207.46997,51.677227,2348.86401,3519.47534,2575.43335,3021.22827,2147.63892,5467.61768,1363.12244,16.0694122,1634.47852,225.794312,2847.20654,159.502029,2094.29272,23.5080719,1937.52051,3804.88623,1429.36707,2530.53906,1463.4967,92.9713287,1037.63342,30.0168991,2450.90723,19.9317932,2501.27319,5.82933426,961.101074,5984.77148
1941.85974,26.2260437,2849.47168,83.4584198,2181.69678,63.0617142,2503.5144,3324.50879,2263.73682,3192.0791,1633.83484,4819.35742,1508.96313,14.1501427,1801.69348,245.141983,3286.58813,189.888474,2014.31519,21.4338303,2007.81824,3640.80664,1677.76343,1997.91199,1324.70129,74.4104385,1167.29736,54.0733337,2399.21802,21.5768814,2278.19678,26.345253,934.517395,5519.1875
1458.46606,29.1228294,2856.73145,87.2373581,2235.01929,63.2882118,2718.94922,3076.44604,2297.13916,3400.64771,1908.94604,4779.33887,1277.98315,25.3796577,1674.95007,93.328949,3254.96191,165.891647,1818.23975,12.3023987,1711.23743,3989.81567,1765.73987,1514.84009,1276.08777,63.3120537,1089.42981,41.9616699,2218.96167,30.5294991,1849.2699,27.1677971,911.331177,4423.74951
1910.38843,45.0730324,2487.38525,78.8807831,2385.04419,49.9486923,2332.6875,3005.77881,2614.22388,3622.73462,1945.45984,6311.1665,1297.86731,34.9879265,2406.29907,145.518784,2812.05176,300.30011,2204.77588,59.0085983,1966.73865,3283.03564,1977.56287,2019.04773,1263.20129,68.4022903,1082.32495,60.5940819,2562.94019,9.05990601,2418.14844,16.1409378,939.69104,5461.84766
1503.1814,54.526329,2877.19971,73.8143921,2293.0979,55.4084778,2828.30005,3319.17993,2464.21094,3522.38428,1757.1449,4086.69702,1603.5437,26.8936157,1764.66699,114.72702,2339.18433,254.80986,1879.34631,26.4167786,2066.73145,3568.0293,1644.09875,1877.28406,1264.50061,76.1151276,1273.75122,65.1478729,2687.64502,25.5227089,2359.22339,37.3840332,911.51001,3987.07397
1641.70264,28.3479691,2920.62769,71.680542,2147.96069,60.7967377,2893.05444,2812.70752,2714.57422,2524.13745,1388.03723,5326.14014,1184.26086,14.3766403,1672.51831,88.0718231,2848.33911,457.966339,1765.07239,63.6339188,1567.68555,2940.38062,1606.28552,2389.896,1282.38196,78.4397125,854.825989,32.4010849,2611.26758,20.2059746,2464.48511,29.4923782,850.903992,4879.79639
1701.64111,41.1987305,2742.95801,84.0425491,2403.96265,82.1352005,2177.15503,2788.00732,1915.729,3126.52588,1983.4519,5786.93164,1360.71448,14.8534775,1792.55005,63.7531281,2914.58374,197.887421,2475.45239,39.0529633,1872.86133,4294.39551,1566.26697,2279.35303,1191.94983,54.8005104,1151.02527,66.7691193,2821.9939,39.26754,2287.36401,18.620491,895.667053,5949.73584
1535.41565,28.6459923,2556.16895,41.7590141,2541.8042,76.9615173,2793.37158,2691.62646,2106.02295,2919.3877,1731.89636,5170.22607,2170.61035,182.759766,1963.93726,189.232819,3344.57153,172.82962,2242.00488,42.3312187,1136.73206,3652.46533,1531.69629,1284.65894,1503.87292,93.8057861,1093.55444,54.6574593,2297.65186,42.3550606,2712.76245,40.4000282,880.587097,5948.11426
